name,address,phone,website
비탈리 헬스 패밀리 센터 _ VITALE HEALTH FAMILY CENTER,"1020 Flower Mound Rd #100 Flower Mound,TX75028 / 4217 Marsh Ridge Rd Suite#110 Carrollton,TX",972.410.0042,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1020+Flower+Mound+Rd+%23100+Flower+Mound%2CTX75028++%2F++4217+Marsh+Ridge+Rd+Suite%23110+Carrollton%2CTX&z=16&iwloc=A&z=auto
[email protected],"1020 Flower Mound Rd #100 Flower Mound,TX75028 / 4217 Marsh Ridge Rd Suite#110 Carrollton,TX",972.410.0042,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1020+Flower+Mound+Rd+%23100+Flower+Mound%2CTX75028++%2F++4217+Marsh+Ridge+Rd+Suite%23110+Carrollton%2CTX&z=16&iwloc=A&z=auto
한우리교회,"1225 N. Josey Lane, Carrollton, TX 75006",972) 242-3942,https://www.hanurichurch.org
업소록,"2570 Royal Ln, Dallas TX 75229",206 566 1127 / 469-884-1300 / 972 786 5162 / 215-470-2664 / 214.256.4320 / 214.656.5388 / 469 293 4606 / 972 904 2420 / 214.945.6903 / 469 900 3008 / 972-241-4524,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2570+Royal+Ln%2C+Dallas+TX+75229&z=16&iwloc=A&z=auto
CERAGEM 세라젬,"2570 Royal Ln, Dallas TX 75229",206 566 1127 / 469-884-1300 / 972 786 5162 / 215-470-2664 / 214.256.4320 / 214.656.5388 / 469 293 4606 / 972 904 2420 / 214.945.6903 / 469 900 3008 / 972-241-4524,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2570+Royal+Ln%2C+Dallas+TX+75229&z=16&iwloc=A&z=auto
CERAGEM 세라젬,"2570 Royal Ln, Dallas TX 75229",206 566 1127,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2570+Royal+Ln%2C+Dallas+TX+75229&z=16&iwloc=A&z=auto
조이풀교회,"12005 Ford Rd #412, Dallas, TX 75234",469-884-1300,https://www.joyfulkcc.com
[email protected],"12005 Ford Rd #412, Dallas, TX 75234",469-884-1300,https://www.joyfulkcc.com
K-AARP 한미은퇴자 협회 _ 노인 복지 서비스,,972 786 5162,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11500+N%2C+Stemmons+Fwy+%23180+%28%ED%95%9C%EA%B5%AD%EB%AC%B8%ED%99%94%EC%84%BC%ED%84%B0%EB%82%B4%29&z=16&iwloc=A&z=auto
프렌즈 교회,"9010 FM Road 423, Frisco TX 75036",215-470-2664,https://www.friendskorean.church
프라이머리 ONE 클리닉,"6957 West Plano Parkway, Suit 2300 Plano, TX 75093",214.256.4320 / 214.656.5388,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6957+West+Plano+Parkway%2C+Suit+2300+Plano%2C+TX+75093&z=16&iwloc=A&z=auto
힐링핸즈 병원,"2405 S STEMMONS FWY, STE 230 LEWISVILLE, TX 75067",469 293 4606,https://www.healinghandswalkin.com
[email protected],"2405 S STEMMONS FWY, STE 230 LEWISVILLE, TX 75067",469 293 4606,https://www.healinghandswalkin.com
JS 핸디맨,"11500 N Stemmons Fwy, Ste 161 Dallas, TX 75229",972 904 2420,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11500+N+Stemmons+Fwy%2C+Ste+161+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
Viki Hair & Beauty_비키헤어&뷰티,,214.945.6903,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3625+N+Josey+Ln+Carrollton&z=16&iwloc=A&z=auto
동부관광 여행사,"2550 State Hwy 121 Building1 Suite100 , Lewisville, TX 75056",469 900 3008,https://www.dongbutour.com
민주 평통 달라스 협의회,,972-241-4524,
업소록,"2240 Royal Ln, Dallas, TX 75229 inside Komart",214-541-8301 / 469-206-0925 / 469-307-2165 / 512.988.1184 / 972-241-4524 / 888.764.5893 / 214.468.4263 / 469) 867-0863 / 214-664-6086 / 972.832.2440 / 213-220-6533 / 972.800.7187 / 469.580.1205,https://www.coway-usa.com
Coway 코웨이 리사민,"2240 Royal Ln, Dallas, TX 75229 inside Komart",214-541-8301 / 469-206-0925 / 469-307-2165 / 512.988.1184 / 972-241-4524 / 888.764.5893 / 214.468.4263 / 469) 867-0863 / 214-664-6086 / 972.832.2440 / 213-220-6533 / 972.800.7187 / 469.580.1205,https://www.coway-usa.com
Coway 코웨이 리사민,"2240 Royal Ln, Dallas, TX 75229 inside Komart",214-541-8301,https://www.coway-usa.com
임마누엘 연합 감리 교회,"2536 Valley View Lane, Farmers Branch, TX 75234",469-206-0925 / 469-307-2165,http://www.dallasikumc.org
라파 _ RAPHA P&I CLINIC,"911 W Anderson Ln. #201, Austin, TX 78757",512.988.1184,https://www.raphamedicalgroup.org
[email protected],"911 W Anderson Ln. #201, Austin, TX 78757",512.988.1184,https://www.raphamedicalgroup.org
달라스 한인회,,972-241-4524,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11500+N.+Stammons+Fwy+%23160%2C+Dallas%2C+TX75229&z=16&iwloc=A&z=auto
미주 금융 솔루션,214.468.4263(Texas office),888.764.5893 / 214.468.4263,https://www.mijusolution.com
[email protected],214.468.4263(Texas office),888.764.5893 / 214.468.4263,https://www.mijusolution.com
한국장의사 (정헌),"2828 Forest Ln #1155, Dallas, TX 75234",469) 867-0863,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2828+Forest+Ln+%231155%2C+Dallas%2C+TX+75234&z=16&iwloc=A&z=auto
[email protected],"2828 Forest Ln #1155, Dallas, TX 75234",469) 867-0863,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2828+Forest+Ln+%231155%2C+Dallas%2C+TX+75234&z=16&iwloc=A&z=auto
HEM Roofing,2701 Old Denton Rd #204 Carrollton TX 75007,214-664-6086,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2701+Old+Denton+Rd+%23204+Carrollton+TX+75007&z=16&iwloc=A&z=auto
JK 차고문 수리 스프링클러 전문,,972.832.2440,
jkgaragedoorrepair.wixsite.com/4you,,972.832.2440,
Mega LED (메가 LED),,213-220-6533,
허진 종합보험,"2681 MacArthur Blvd., Unit 105, Lewisville, TX 75067",972.800.7187 / 469.580.1205,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2681+MacArthur+Blvd.%2C+Unit+105%2C+Lewisville%2C+TX+75067&z=16&iwloc=A&z=auto
[email protected],"2681 MacArthur Blvd., Unit 105, Lewisville, TX 75067",972.800.7187 / 469.580.1205,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2681+MacArthur+Blvd.%2C+Unit+105%2C+Lewisville%2C+TX+75067&z=16&iwloc=A&z=auto
업소록,"11532 Harry Hines Blvd B-214, Dallas, Tx 75229",972) 241-6900 / 972 418 1199 / 214.918.8779 / 714.732.2721 / 972) 245-2681 / 214) 476-9834 / 682.888.6365 / 714 317 5646 / 562.529.5343 / 972.810.0021 / 972) 567-6511 / 469) 758-8999,https://www.djpfirm.com
"박정호 법률사무소 (David Park Law, PLLC)","11532 Harry Hines Blvd B-214, Dallas, Tx 75229",972) 241-6900 / 972 418 1199 / 214.918.8779 / 714.732.2721 / 972) 245-2681 / 214) 476-9834 / 682.888.6365 / 714 317 5646 / 562.529.5343 / 972.810.0021 / 972) 567-6511 / 469) 758-8999,https://www.djpfirm.com
"박정호 법률사무소 (David Park Law, PLLC)","11532 Harry Hines Blvd B-214, Dallas, Tx 75229",972) 241-6900,https://www.djpfirm.com
[email protected],"11532 Harry Hines Blvd B-214, Dallas, Tx 75229",972) 241-6900,https://www.djpfirm.com
이영애 회계사,"7460 Warren Parkway #100, Frisco, TX 75034",972 418 1199,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7460+Warren+Parkway+%23100%2C+Frisco%2C+TX+75034&z=16&iwloc=A&z=auto
[email protected],"7460 Warren Parkway #100, Frisco, TX 75034",972 418 1199,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=7460+Warren+Parkway+%23100%2C+Frisco%2C+TX+75034&z=16&iwloc=A&z=auto
청담 헤어_CHUNGDAM,"2534 Royal Ln #113, Dallas, TX 75229",214.918.8779,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2534+Royal+Ln+%23113%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
조이플라이프센터,"1431 E Sandy Lake Rd. Coppell, TX 75019",714.732.2721,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1431+E+Sandy+Lake+Rd.+Coppell%2C+TX+75019&z=16&iwloc=A&z=auto
[email protected],"1431 E Sandy Lake Rd. Coppell, TX 75019",714.732.2721,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1431+E+Sandy+Lake+Rd.+Coppell%2C+TX+75019&z=16&iwloc=A&z=auto
JJ 골프 아카데미 (JJ Golf Academy - Joseph Kim),"2625 Old Denton Rd #404-A1, Carrollton, TX 75007",972) 245-2681 / 214) 476-9834,https://www.jjgolfacademy.com
[email protected],"2625 Old Denton Rd #404-A1, Carrollton, TX 75007",972) 245-2681 / 214) 476-9834,https://www.jjgolfacademy.com
MiraCarb_미래캅,"1600 Capital Ave, Suite 100 Plano, TX 75047",682.888.6365,https://www.miracarb.com
[email protected],"1600 Capital Ave, Suite 100 Plano, TX 75047",682.888.6365,https://www.miracarb.com
Leather Brut (레더브뤼),"2550 E Trinity Mls Rd, STE 112, Carrollton, TX 75006",714 317 5646,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2550+E+Trinity+Mls+Rd%2C+STE+112%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
[email protected],"2550 E Trinity Mls Rd, STE 112, Carrollton, TX 75006",714 317 5646,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2550+E+Trinity+Mls+Rd%2C+STE+112%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
바디닥터_BODYDOCTOR,,562.529.5343,https://www.bodydoctoruas.com
한국인의 물,"2625 Old Denton Rd. #404-B, Carrollton, TX 75007",972.810.0021 / 972) 567-6511,https://www.alkawatertx.com
SK-Flooring,"1711 Briercroft Ct #104, Carrollton, TX 75006",469) 758-8999,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1711+Briercroft+Ct+%23104%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
[email protected],"1711 Briercroft Ct #104, Carrollton, TX 75006",469) 758-8999,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1711+Briercroft+Ct+%23104%2C+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
업소록,"3044 Old Denton Rd, #110, Carrollton, TX 75007",214.970.7023 / 469-933-6255 / 214.782.9534 / 469.805.1377 / 214-470-9724 / 214) 680-0606 / 972-386-8899 / 214-484-9229 / 214.771.8842 / 972-247-8424 / 469.531.5711 / 214) 454-2914,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3044+Old+Denton+Rd%2C+%23110%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
PURADAK 푸라닭,"3044 Old Denton Rd, #110, Carrollton, TX 75007",214.970.7023 / 469-933-6255 / 214.782.9534 / 469.805.1377 / 214-470-9724 / 214) 680-0606 / 972-386-8899 / 214-484-9229 / 214.771.8842 / 972-247-8424 / 469.531.5711 / 214) 454-2914,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3044+Old+Denton+Rd%2C+%23110%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
PURADAK 푸라닭,"3044 Old Denton Rd, #110, Carrollton, TX 75007",214.970.7023,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3044+Old+Denton+Rd%2C+%23110%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
SUSHIKO,"4060 State Hwy 121 #150, Carrollton, TX 75010",469-933-6255,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4060+State+Hwy+121+%23150%2C+Carrollton%2C+TX++75010&z=16&iwloc=A&z=auto
Pro Collision Center 프로 콜리젼 센터,"11219 Shady Trail, Dallas, TX 75229",214.782.9534 / 469.805.1377,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11219+Shady+Trail%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
[email protected],"11219 Shady Trail, Dallas, TX 75229",214.782.9534 / 469.805.1377,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=11219+Shady+Trail%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
뉴스타 부동산,,214-470-9724,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4060+State+Highway+121%2C+Ste+150+Carrollton%2C+TX75010&z=16&iwloc=A&z=auto
[email protected],,214-470-9724,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4060+State+Highway+121%2C+Ste+150+Carrollton%2C+TX75010&z=16&iwloc=A&z=auto
그랜드 부동산,"2625 Old Denton Rd. #500-G, Carrollton, TX 75007",214) 680-0606,https://www.grandDFW.com
[email protected],"2625 Old Denton Rd. #500-G, Carrollton, TX 75007",214) 680-0606,https://www.grandDFW.com
오사카 스시 뷔페 _ Osaka Sushi & Grill Bar,"4350 Belt Line Rd. Addison, TX 75001",972-386-8899 / 214-484-9229,https://www. osaka-addison.com
"Lunch: Mon-Fri 11:30AM~3:00PM/Sat-Sun 11:30AM~3:00PM, Dinner: Sun-Thu 5:30PM~9:30PM/ Fri&Sat 5:30PM~10:00PM","4350 Belt Line Rd. Addison, TX 75001",972-386-8899 / 214-484-9229,https://www. osaka-addison.com
시온오토바디,11054 Shady Trail 301 Dallas TX 75229,214.771.8842,https://www.seeonauto.com
매스터 코랄 합창단,,972-247-8424,
CASEY GOLF ACADEMY,"2405 S. Stemmons Fwy Suite 200, Lewisville, TX 75067",469.531.5711,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S.+Stemmons+Fwy+Suite+200%2C+Lewisville%2C+TX+75067&z=16&iwloc=A&z=auto
스완뷰티 (구 속눈썹공주),"860 Hebron Pkwy #301, Lewisville, TX 75057",214) 454-2914,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=860+Hebron+Pkwy+%23301%2C+Lewisville%2C+TX+75057&z=16&iwloc=A&z=auto
업소록,"1116 W Parker Rd. #300, Plano, TX 75075",214-970-6440 / 469.626.1065 / 469-573-4910 / 469.951.7885 / 214.205.3389 / 214.425.0082 / 972.951.1269 / 469.783.6801 / 682 321 6387 / 214.218.2246 / 214.846.3213 / 800 601 8681,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1116+W+Parker+Rd.+%23300%2C+Plano%2C+TX+75075&z=16&iwloc=A&z=auto
Denture Repair,"1116 W Parker Rd. #300, Plano, TX 75075",214-970-6440 / 469.626.1065 / 469-573-4910 / 469.951.7885 / 214.205.3389 / 214.425.0082 / 972.951.1269 / 469.783.6801 / 682 321 6387 / 214.218.2246 / 214.846.3213 / 800 601 8681,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1116+W+Parker+Rd.+%23300%2C+Plano%2C+TX+75075&z=16&iwloc=A&z=auto
Denture Repair,,214-970-6440,
야미하우스,"1116 W Parker Rd. #300, Plano, TX 75075",469.626.1065,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=1116+W+Parker+Rd.+%23300%2C+Plano%2C+TX+75075&z=16&iwloc=A&z=auto
레스트랜드 (Restland),"13005 Greenville Ave, Dallas, TX 75243",469-573-4910,https://youtu.be/qWDMGcfbP64
Shine E Blind 샤이니 블라인드 (달라스 전시장),"3010 LBJ Fwy Suite 100 Dallas, TX 75234",469.951.7885 / 214.205.3389,https://www.shineeblinds.com
[email protected],"3010 LBJ Fwy Suite 100 Dallas, TX 75234",469.951.7885 / 214.205.3389,https://www.shineeblinds.com
달라스 시니어 한인 축구 동호회 모집,"Elm For Dr. Carrollton, TX 75006",214.425.0082 / 972.951.1269,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=Elm+For+Dr.+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
매주 목요일 7PM-9PM,"Elm For Dr. Carrollton, TX 75006",214.425.0082 / 972.951.1269,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=Elm+For+Dr.+Carrollton%2C+TX+75006&z=16&iwloc=A&z=auto
채윤정 세무법인,"3198 Royal Ln. #208, Dallas, TX 75229",469.783.6801,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3198+Royal+Ln.+%23208%2C+Dallas%2C+TX+75229&z=16&iwloc=A&z=auto
스파르타 에너지,,682 321 6387,
[email protected],,682 321 6387,
WIN 부동산,2828 E Trinity Mills Rd #340 Carrollton TX 75006,214.218.2246,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2828+E+Trinity+Mills+Rd+%23340+Carrollton+TX+75006&z=16&iwloc=A&z=auto
[email protected],2828 E Trinity Mills Rd #340 Carrollton TX 75006,214.218.2246,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2828+E+Trinity+Mills+Rd+%23340+Carrollton+TX+75006&z=16&iwloc=A&z=auto
포토이즘 Photoism,,214.846.3213,
[email protected],,214.846.3213,
Hello Medicare,,800 601 8681,
업소록,"1012 Macarthur Dr #136, Carrollton, TX 75007",469.892.6479 / 972.484..8989 / 469.870.2112 / 469) 463-1956 / 972) 245-2909 / +82.213.341.5123 / 214)809-4090 / 817-310-7355 / 214.272.8762 / 469 892 2032 / 972) 245 7914 / 469) 774-7010 / 469) 682-1486,https://www.modernlinemedspa.com
모던라인 MODERN LINE MED SPA,"1012 Macarthur Dr #136, Carrollton, TX 75007",469.892.6479 / 972.484..8989 / 469.870.2112 / 469) 463-1956 / 972) 245-2909 / +82.213.341.5123 / 214)809-4090 / 817-310-7355 / 214.272.8762 / 469 892 2032 / 972) 245 7914 / 469) 774-7010 / 469) 682-1486,https://www.modernlinemedspa.com
모던라인 MODERN LINE MED SPA,"1012 Macarthur Dr #136, Carrollton, TX 75007",469.892.6479,https://www.modernlinemedspa.com
[email protected],"1012 Macarthur Dr #136, Carrollton, TX 75007",469.892.6479,https://www.modernlinemedspa.com
소피헤어,2527 Royal Ln #1458 Dallas TX 75229,972.484..8989 / 469.870.2112,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2527+Royal+Ln+%231458+Dallas+TX+75229&z=16&iwloc=A&z=auto
Dallas-Fort Worth Fertility Associates_난임 클리닉,"6300 W Parker Rd #G26, Plano, TX 75093",,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6300+W+Parker+Rd+%23G26%2C+Plano%2C+TX+75093&z=16&iwloc=A&z=auto
"jennifer,","6300 W Parker Rd #G26, Plano, TX 75093",,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=6300+W+Parker+Rd+%23G26%2C+Plano%2C+TX+75093&z=16&iwloc=A&z=auto
에스카페 떡볶이& #1떡집 (Escapé),"3043 Old Denton Rd. Carrollton, TX 75007",469) 463-1956 / 972) 245-2909,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3043+Old+Denton+Rd.+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
"월,화,수,목, 일 : 8 AM ~ 10 PM 금,토 : 8 AM ~ 11:59 PM","3043 Old Denton Rd. Carrollton, TX 75007",469) 463-1956 / 972) 245-2909,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3043+Old+Denton+Rd.+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
한국 혜민병원,,+82.213.341.5123,
박정희 부동산,"2701 Old Denton Rd, Suite 260 Carrollton, TX 75007",214)809-4090,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2701+Old+Denton+Rd%2C+Suite+260+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
Mercedes-Benz of Grapevine AVONDALE DEALERSHIPS,"1300 Texan TrailGrapevine, TX 76051",817-310-7355,https://www.mbgrapevine.com/
[email protected],"1300 Texan TrailGrapevine, TX 76051",817-310-7355,https://www.mbgrapevine.com/
SINCH 신치 다이어트,"4222 Trinity Mill Rd Suite 108, Dallas, TX 75287",214.272.8762,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=4222+Trinity+Mill+Rd+Suite+108%2C+Dallas%2C+TX+75287&z=16&iwloc=A&z=auto
부산국밥,"2625 Old deneon Rd #526, Carrollton, TX 75007",469 892 2032,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2625+Old+deneon+Rd+%23526%2C+Carrollton%2C+TX+75007&z=16&iwloc=A&z=auto
샤인 미술학원 (Shine Art Studio) & 러닝센터 (Shine Learning Center),"캐롤튼 1624 W. Hebron Pkwy, Carrollton, TX 75010 / 프리스코 12255 Teel Pkwy Ste.430, Frisco, TX 75034",972) 245 7914 / 469) 774-7010 / 469) 682-1486,https://www.shineartstudio.com
업소록,"2727 LBJ Freeway Suite 212-8, Farmers Branch, TX 75234",469 271 9697 / 945-234-8096 / 817 552 7246 / 817 663 1215 / 214-731-6292 / 972) 620-6296 / 469.900.7073 / 972.660.8999 / 469.800.7200 / 214.304.5052 / 214.287.2721,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2727+LBJ+Freeway+Suite+212-8%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
홍연신 변호사,"2727 LBJ Freeway Suite 212-8, Farmers Branch, TX 75234",469 271 9697 / 945-234-8096 / 817 552 7246 / 817 663 1215 / 214-731-6292 / 972) 620-6296 / 469.900.7073 / 972.660.8999 / 469.800.7200 / 214.304.5052 / 214.287.2721,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2727+LBJ+Freeway+Suite+212-8%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
홍연신 변호사,"2727 LBJ Freeway Suite 212-8, Farmers Branch, TX 75234",469 271 9697,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2727+LBJ+Freeway+Suite+212-8%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
[email protected],"2727 LBJ Freeway Suite 212-8, Farmers Branch, TX 75234",469 271 9697,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2727+LBJ+Freeway+Suite+212-8%2C+Farmers+Branch%2C+TX+75234&z=16&iwloc=A&z=auto
정 인테리어 리모델링,,945-234-8096,
Chiro and Acupuncture,"821 E Northwest Hwy, Suite 100 Grapevine, TX 76051",817 552 7246 / 817 663 1215,https://www.chiroacup.com
"월,화,수,금: 8 am~12 pm /1 pm~6pm 목: 8 am~12 pm 토,일: 휴무","821 E Northwest Hwy, Suite 100 Grapevine, TX 76051",817 552 7246 / 817 663 1215,https://www.chiroacup.com
미감 (Sense of taste),,214-731-6292,https://www.senseoftaste.online
Mon~ Thu 10am~7:30am. Fri~Sun 10am~8pn,,214-731-6292,https://www.senseoftaste.online
리빙트렌드/부동산 파트너,"2356 Glenda Ln., Dallas, TX - 75229",972) 620-6296,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2356+Glenda+Ln.%2C+Dallas%2C+TX+-+75229&z=16&iwloc=A&z=auto
[email protected],"2356 Glenda Ln., Dallas, TX - 75229",972) 620-6296,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2356+Glenda+Ln.%2C+Dallas%2C+TX+-+75229&z=16&iwloc=A&z=auto
Compass Lending (컴파스 랜딩),"2405 S Stemmons Fwy #202, Lewisvill, TX 75067",469.900.7073,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S+Stemmons+Fwy+%23202%2C+Lewisvill%2C+TX+75067&z=16&iwloc=A&z=auto
[email protected],"2405 S Stemmons Fwy #202, Lewisvill, TX 75067",469.900.7073,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2405+S+Stemmons+Fwy+%23202%2C+Lewisvill%2C+TX+75067&z=16&iwloc=A&z=auto
텔레트론 ( Garland ),"3677 W Emporium Cir, Mesquite, TX 75150",972.660.8999,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=3677+W+Emporium+Cir%2C+Mesquite%2C+TX+75150&z=16&iwloc=A&z=auto
이병주 정형외과,"2001 N MacArthur Blvd #630, Irving, TX 75061",469.800.7200,http://www.bjleemd.com/
(Mon-Fri) Appointment Only,"2001 N MacArthur Blvd #630, Irving, TX 75061",469.800.7200,http://www.bjleemd.com/
Wish hair studio,"2700 Old Denton Rd 106, Carrollton, TX 75007 (더뷰상가내)",214.304.5052,https://maps.google.com/maps?f=d&source=s_d&saddr=&daddr=2700+Old+Denton+Rd+106%2C+Carrollton%2C+TX+75007+%28%EB%8D%94%EB%B7%B0%EC%83%81%EA%B0%80%EB%82%B4%29&z=16&iwloc=A&z=auto
